algorithm,iter,best_primary_cost_mean,best_primary_cost_std,n
ACO,79,1606.5474497071764,69.5544609195772,20
ACO,80,1601.299087263833,67.86047414169633,20
ACO,81,1601.299087263833,67.86047414169633,20
ACO,82,1601.121803053827,67.94878753788356,20
ACO,83,1601.013965047598,67.98159531751614,20
ACO,84,1601.013965047598,67.98159531751614,20
ACO,85,1601.013965047598,67.98159531751614,20
ACO,86,1601.013965047598,67.98159531751614,20
ACO,87,1601.013965047598,67.98159531751614,20
ACO,88,1597.8066381657204,67.42473934306754,20
ACO,89,1593.461574026639,69.79203598172636,20
ACO,90,1593.2263436213243,70.17706448675042,20
ACO,91,1591.9937610277316,68.41871085304807,20
ACO,92,1588.4157966809794,65.22430224462094,20
ACO,93,1588.4157966809794,65.22430224462094,20
ACO,94,1588.4157966809794,65.22430224462094,20
ACO,95,1587.592907459326,66.09818383398813,20
ACO,96,1587.592907459326,66.09818383398813,20
ACO,97,1587.3278502173955,65.96386799945704,20
ACO,98,1587.3278502173955,65.96386799945704,20
ACO,99,1587.3278502173955,65.96386799945704,20
ACO,100,1584.0546481113838,63.658070006593455,20
ACO,101,1584.0546481113838,63.658070006593455,20
ACO,102,1580.3393911141677,63.21905800016815,20
ACO,103,1575.3283588071422,64.4909118568583,20
ACO,104,1574.7611869395914,64.39607264966992,20
ACO,105,1574.7611869395914,64.39607264966992,20
ACO,106,1574.7611869395914,64.39607264966992,20
ACO,107,1574.7611869395914,64.39607264966992,20
ACO,108,1574.7611869395914,64.39607264966992,20
ACO,109,1572.160494711339,67.08325187889828,20
ACO,110,1572.160494711339,67.08325187889828,20
ACO,111,1572.160494711339,67.08325187889828,20
ACO,112,1565.0621408168904,79.13455390976307,20
ACO,113,1565.0621408168904,79.13455390976307,20
ACO,114,1565.0621408168904,79.13455390976307,20
ACO,115,1564.2677596888927,78.39080450248028,20
ACO,116,1564.2677596888927,78.39080450248028,20
ACO,117,1564.2677596888927,78.39080450248028,20
ACO,118,1560.9755871616987,74.88216995667945,20
ACO,119,1560.9755871616987,74.88216995667945,20
ACO,120,1560.176375529529,74.36693580175906,20
ACO,121,1560.176375529529,74.36693580175906,20
ACO,122,1560.176375529529,74.36693580175906,20
ACO,123,1559.9361008805924,74.30858215525441,20
ACO,124,1555.2264691079895,69.5989969630798,20
ACO,125,1555.2264691079895,69.5989969630798,20
ACO,126,1555.2264691079895,69.5989969630798,20
ACO,127,1547.1043271195065,78.59738871933908,20
ACO,128,1544.5767372631456,78.47243896909902,20
ACO,129,1543.9749521447957,78.09991411420927,20
ACO,130,1543.9749521447957,78.09991411420927,20
ACO,131,1543.9749521447957,78.09991411420927,20
ACO,132,1543.9749521447957,78.09991411420927,20
ACO,133,1542.2299226480347,75.37963335396682,20
ACO,134,1542.2299226480347,75.37963335396682,20
ACO,135,1541.482515066266,75.50769327861725,20
ACO,136,1541.482515066266,75.50769327861725,20
ACO,137,1541.482515066266,75.50769327861725,20
ACO,138,1541.482515066266,75.50769327861725,20
ACO,139,1541.482515066266,75.50769327861725,20
ACO,140,1541.482515066266,75.50769327861725,20
ACO,141,1541.4319363428874,75.47102467258911,20
ACO,142,1541.4319363428874,75.47102467258911,20
ACO,143,1540.404795261194,74.87047160540916,20
ACO,144,1540.404795261194,74.87047160540916,20
ACO,145,1540.404795261194,74.87047160540916,20
ACO,146,1540.404795261194,74.87047160540916,20
ACO,147,1540.404795261194,74.87047160540916,20
ACO,148,1540.404795261194,74.87047160540916,20
ACO,149,1539.496758475116,74.03822587311767,20
ACO,150,1534.879210202172,76.71294684546291,20
ACO,151,1534.879210202172,76.71294684546291,20
ACO,152,1534.879210202172,76.71294684546291,20
ACO,153,1534.879210202172,76.71294684546291,20
ACO,154,1534.879210202172,76.71294684546291,20
ACO,155,1534.879210202172,76.71294684546291,20
ACO,156,1533.304476969542,76.60786329419767,20
ACO,157,1533.017758487114,76.46443478259766,20
ACO,158,1533.017758487114,76.46443478259766,20
ACO,159,1529.5666390467595,75.5010896317862,20
ACO,160,1529.5666390467595,75.5010896317862,20
ACO,161,1529.5666390467595,75.5010896317862,20
ACO,162,1529.5666390467595,75.5010896317862,20
ACO,163,1529.5666390467595,75.5010896317862,20
ACO,164,1529.5666390467595,75.5010896317862,20
ACO,165,1529.5666390467595,75.5010896317862,20
ACO,166,1529.5666390467595,75.5010896317862,20
ACO,167,1529.5666390467595,75.5010896317862,20
ACO,168,1529.5666390467595,75.5010896317862,20
ACO,169,1529.5666390467595,75.5010896317862,20
ACO,170,1529.5666390467595,75.5010896317862,20
ACO,171,1529.5666390467595,75.5010896317862,20
ACO,172,1529.5666390467595,75.5010896317862,20
ACO,173,1529.5666390467595,75.5010896317862,20
ACO,174,1529.5666390467595,75.5010896317862,20
ACO,175,1529.5666390467595,75.5010896317862,20
ACO,176,1529.0303723632644,75.58669909450958,20
ACO,177,1529.0303723632644,75.58669909450958,20
ACO,178,1529.0303723632644,75.58669909450958,20
ACO,179,1529.0303723632644,75.58669909450958,20
ACO,180,1529.0303723632644,75.58669909450958,20
ACO,181,1529.0303723632644,75.58669909450958,20
ACO,182,1529.0303723632644,75.58669909450958,20
ACO,183,1529.0303723632644,75.58669909450958,20
ACO,184,1529.0303723632644,75.58669909450958,20
ACO,185,1529.0303723632644,75.58669909450958,20
ACO,186,1529.0303723632644,75.58669909450958,20
ACO,187,1529.0303723632644,75.58669909450958,20
ACO,188,1525.5884700397403,80.10490455448561,20
ACO,189,1525.5884700397403,80.10490455448561,20
ACO,190,1525.5884700397403,80.10490455448561,20
ACO,191,1525.5884700397403,80.10490455448561,20
ACO,192,1525.5884700397403,80.10490455448561,20
ACO,193,1525.5884700397403,80.10490455448561,20
ACO,194,1525.5884700397403,80.10490455448561,20
ACO,195,1525.5884700397403,80.10490455448561,20
ACO,196,1525.5884700397403,80.10490455448561,20
ACO,197,1525.5884700397403,80.10490455448561,20
ACO,198,1525.3841033245726,80.14531385026038,20
ACO,199,1525.3841033245726,80.14531385026038,20
ACO,200,1525.3841033245726,80.14531385026038,20
ACO,201,1525.3841033245726,80.14531385026038,20
ACO,202,1525.3841033245726,80.14531385026038,20
ACO,203,1525.3841033245726,80.14531385026038,20
ACO,204,1525.3841033245726,80.14531385026038,20
ACO,205,1525.3841033245726,80.14531385026038,20
ACO,206,1525.3841033245726,80.14531385026038,20
ACO,207,1525.3841033245726,80.14531385026038,20
ACO,208,1525.3841033245726,80.14531385026038,20
ACO,209,1525.3841033245726,80.14531385026038,20
ACO,210,1525.3841033245726,80.14531385026038,20
ACO,211,1525.3841033245726,80.14531385026038,20
ACO,212,1525.275666838463,80.04657808808422,20
ACO,213,1525.275666838463,80.04657808808422,20
ACO,214,1525.275666838463,80.04657808808422,20
ACO,215,1524.989697346839,79.93663010955014,20
ACO,216,1524.989697346839,79.93663010955014,20
ACO,217,1524.989697346839,79.93663010955014,20
ACO,218,1524.989697346839,79.93663010955014,20
ACO,219,1524.989697346839,79.93663010955014,20
ACO,220,1524.989697346839,79.93663010955014,20
ACO,221,1524.989697346839,79.93663010955014,20
ACO,222,1523.7841801492434,80.78173809174132,20
ACO,223,1523.7841801492434,80.78173809174132,20
ACO,224,1523.7841801492434,80.78173809174132,20
ACO,225,1523.7841801492434,80.78173809174132,20
ACO,226,1523.1785348003082,80.48819143630291,20
ACO,227,1523.1785348003082,80.48819143630291,20
ACO,228,1523.1785348003082,80.48819143630291,20
ACO,229,1523.1785348003082,80.48819143630291,20
ACO,230,1523.1785348003082,80.48819143630291,20
ACO,231,1521.4432625153638,80.14957298963915,20
ACO,232,1521.4432625153638,80.14957298963915,20
ACO,233,1521.4432625153638,80.14957298963915,20
ACO,234,1521.4432625153638,80.14957298963915,20
ACO,235,1521.4432625153638,80.14957298963915,20
ACO,236,1521.4432625153638,80.14957298963915,20
ACO,237,1521.4432625153638,80.14957298963915,20
ACO,238,1521.4432625153638,80.14957298963915,20
ACO,239,1521.4432625153638,80.14957298963915,20
ACO,240,1521.4432625153638,80.14957298963915,20
ACO,241,1521.4432625153638,80.14957298963915,20
ACO,242,1521.4432625153638,80.14957298963915,20
ACO,243,1521.4432625153638,80.14957298963915,20
ACO,244,1521.4432625153638,80.14957298963915,20
ACO,245,1521.4432625153638,80.14957298963915,20
ACO,246,1521.3029057424249,80.02736227878466,20
ACO,247,1521.3029057424249,80.02736227878466,20
ACO,248,1521.3029057424249,80.02736227878466,20
ACO,249,1521.3029057424249,80.02736227878466,20
ACO,250,1521.0809166924846,80.14788936563882,20
ACO,251,1519.857397952891,80.43145713422174,20
ACO,252,1519.857397952891,80.43145713422174,20
ACO,253,1519.857397952891,80.43145713422174,20
ACO,254,1519.7313099287876,80.42618042195812,20
ACO,255,1519.7313099287876,80.42618042195812,20
ACO,256,1519.7313099287876,80.42618042195812,20
ACO,257,1519.7313099287876,80.42618042195812,20
ACO,258,1519.7313099287876,80.42618042195812,20
ACO,259,1519.7313099287876,80.42618042195812,20
ACO,260,1519.7313099287876,80.42618042195812,20
ACO,261,1519.7313099287876,80.42618042195812,20
ACO,262,1519.7313099287876,80.42618042195812,20
ACO,263,1519.7313099287876,80.42618042195812,20
ACO,264,1518.889076989643,80.6390981794081,20
ACO,265,1518.889076989643,80.6390981794081,20
ACO,266,1518.889076989643,80.6390981794081,20
ACO,267,1518.889076989643,80.6390981794081,20
ACO,268,1518.889076989643,80.6390981794081,20
ACO,269,1518.889076989643,80.6390981794081,20
ACO,270,1518.889076989643,80.6390981794081,20
ACO,271,1513.5224157961084,80.15040520850658,20
ACO,272,1513.3507434830592,80.24331597597126,20
ACO,273,1513.3507434830592,80.24331597597126,20
ACO,274,1513.3507434830592,80.24331597597126,20
ACO,275,1513.3507434830592,80.24331597597126,20
ACO,276,1513.3507434830592,80.24331597597126,20
ACO,277,1513.3507434830592,80.24331597597126,20
ACO,278,1513.3507434830592,80.24331597597126,20
ACO,279,1513.3507434830592,80.24331597597126,20
ACO,280,1513.3507434830592,80.24331597597126,20
ACO,281,1513.3507434830592,80.24331597597126,20
ACO,282,1513.3507434830592,80.24331597597126,20
ACO,283,1513.3507434830592,80.24331597597126,20
ACO,284,1513.3507434830592,80.24331597597126,20
ACO,285,1513.3507434830592,80.24331597597126,20
ACO,286,1513.3507434830592,80.24331597597126,20
ACO,287,1513.3507434830592,80.24331597597126,20
ACO,288,1513.3507434830592,80.24331597597126,20
ACO,289,1510.7307382218146,76.69143528461456,20
ACO,290,1510.7307382218146,76.69143528461456,20
ACO,291,1510.7307382218146,76.69143528461456,20
ACO,292,1510.7307382218146,76.69143528461456,20
ACO,293,1510.7307382218146,76.69143528461456,20
ACO,294,1510.7307382218146,76.69143528461456,20
ACO,295,1510.7307382218146,76.69143528461456,20
ACO,296,1510.7307382218146,76.69143528461456,20
ACO,297,1510.7307382218146,76.69143528461456,20
ACO,298,1510.7307382218146,76.69143528461456,20
ACO,299,1510.7307382218146,76.69143528461456,20
ACO,300,1510.7307382218146,76.69143528461456,20
ACO,301,1510.7307382218146,76.69143528461456,20
ACO,302,1510.7307382218146,76.69143528461456,20
ACO,303,1510.7307382218146,76.69143528461456,20
ACO,304,1510.7307382218146,76.69143528461456,20
ACO,305,1510.7307382218146,76.69143528461456,20
ACO,306,1510.7307382218146,76.69143528461456,20
ACO,307,1510.7307382218146,76.69143528461456,20
ACO,308,1510.7307382218146,76.69143528461456,20
ACO,309,1510.7307382218146,76.69143528461456,20
ACO,310,1510.7307382218146,76.69143528461456,20
ACO,311,1510.7307382218146,76.69143528461456,20
ACO,312,1510.7307382218146,76.69143528461456,20
ACO,313,1510.7307382218146,76.69143528461456,20
ACO,314,1510.7307382218146,76.69143528461456,20
ACO,315,1510.7307382218146,76.69143528461456,20
ACO,316,1510.7307382218146,76.69143528461456,20
ACO,317,1510.7307382218146,76.69143528461456,20
ACO,318,1510.7307382218146,76.69143528461456,20
ACO,319,1510.7307382218146,76.69143528461456,20
ACO,320,1510.7307382218146,76.69143528461456,20
ACO,321,1510.7307382218146,76.69143528461456,20
ACO,322,1510.7307382218146,76.69143528461456,20
ACO,323,1510.7307382218146,76.69143528461456,20
ACO,324,1510.7307382218146,76.69143528461456,20
ACO,325,1510.7307382218146,76.69143528461456,20
ACO,326,1510.7307382218146,76.69143528461456,20
ACO,327,1510.7307382218146,76.69143528461456,20
ACO,328,1510.7307382218146,76.69143528461456,20
ACO,329,1510.574774322399,76.6750884769183,20
ACO,330,1510.4866286193785,76.71914362391078,20
ACO,331,1510.4866286193785,76.71914362391078,20
ACO,332,1510.4866286193785,76.71914362391078,20
ACO,333,1510.4866286193785,76.71914362391078,20
ACO,334,1510.4866286193785,76.71914362391078,20
ACO,335,1510.4866286193785,76.71914362391078,20
ACO,336,1510.4866286193785,76.71914362391078,20
ACO,337,1510.4315363217847,76.74769408617173,20
ACO,338,1510.4315363217847,76.74769408617173,20
ACO,339,1510.4315363217847,76.74769408617173,20
ACO,340,1510.4315363217847,76.74769408617173,20
ACO,341,1510.4315363217847,76.74769408617173,20
ACO,342,1510.4315363217847,76.74769408617173,20
ACO,343,1510.4315363217847,76.74769408617173,20
ACO,344,1510.4315363217847,76.74769408617173,20
ACO,345,1510.4315363217847,76.74769408617173,20
ACO,346,1510.4315363217847,76.74769408617173,20
ACO,347,1510.4315363217847,76.74769408617173,20
ACO,348,1510.4315363217847,76.74769408617173,20
ACO,349,1509.8089276218127,77.12434201937711,20
ACO,350,1509.8089276218127,77.12434201937711,20
ACO,351,1509.8089276218127,77.12434201937711,20
ACO,352,1509.8089276218127,77.12434201937711,20
ACO,353,1509.8089276218127,77.12434201937711,20
ACO,354,1509.8089276218127,77.12434201937711,20
ACO,355,1509.8089276218127,77.12434201937711,20
ACO,356,1509.8089276218127,77.12434201937711,20
ACO,357,1509.8089276218127,77.12434201937711,20
ACO,358,1509.8089276218127,77.12434201937711,20
ACO,359,1509.8089276218127,77.12434201937711,20
ACO,360,1509.8089276218127,77.12434201937711,20
ACO,361,1509.8089276218127,77.12434201937711,20
ACO,362,1509.8089276218127,77.12434201937711,20
ACO,363,1509.8089276218127,77.12434201937711,20
ACO,364,1509.8089276218127,77.12434201937711,20
ACO,365,1509.682326673947,77.01582236896516,20
ACO,366,1509.682326673947,77.01582236896516,20
ACO,367,1509.682326673947,77.01582236896516,20
ACO,368,1509.682326673947,77.01582236896516,20
ACO,369,1509.682326673947,77.01582236896516,20
ACO,370,1509.682326673947,77.01582236896516,20
ACO,371,1509.682326673947,77.01582236896516,20
ACO,372,1509.682326673947,77.01582236896516,20
ACO,373,1509.682326673947,77.01582236896516,20
ACO,374,1509.682326673947,77.01582236896516,20
ACO,375,1509.682326673947,77.01582236896516,20
ACO,376,1509.682326673947,77.01582236896516,20
ACO,377,1509.682326673947,77.01582236896516,20
ACO,378,1509.682326673947,77.01582236896516,20
ACO,379,1509.682326673947,77.01582236896516,20
ACO,380,1509.682326673947,77.01582236896516,20
ACO,381,1509.682326673947,77.01582236896516,20
ACO,382,1509.682326673947,77.01582236896516,20
ACO,383,1509.682326673947,77.01582236896516,20
ACO,384,1509.682326673947,77.01582236896516,20
ACO,385,1509.682326673947,77.01582236896516,20
ACO,386,1509.682326673947,77.01582236896516,20
ACO,387,1509.682326673947,77.01582236896516,20
ACO,388,1509.682326673947,77.01582236896516,20
ACO,389,1509.682326673947,77.01582236896516,20
ACO,390,1509.682326673947,77.01582236896516,20
ACO,391,1509.682326673947,77.01582236896516,20
ACO,392,1509.682326673947,77.01582236896516,20
ACO,393,1509.682326673947,77.01582236896516,20
ACO,394,1509.682326673947,77.01582236896516,20
ACO,395,1508.682091292929,77.87816855517907,20
ACO,396,1508.682091292929,77.87816855517907,20
ACO,397,1508.682091292929,77.87816855517907,20
ACO,398,1508.682091292929,77.87816855517907,20
ACO,399,1508.682091292929,77.87816855517907,20
ACO,400,1508.682091292929,77.87816855517907,20
ACO,401,1508.682091292929,77.87816855517907,20
ACO,402,1508.682091292929,77.87816855517907,20
ACO,403,1508.682091292929,77.87816855517907,20
ACO,404,1508.682091292929,77.87816855517907,20
ACO,405,1508.682091292929,77.87816855517907,20
ACO,406,1508.682091292929,77.87816855517907,20
ACO,407,1508.682091292929,77.87816855517907,20
ACO,408,1508.682091292929,77.87816855517907,20
ACO,409,1508.682091292929,77.87816855517907,20
ACO,410,1508.682091292929,77.87816855517907,20
ACO,411,1508.682091292929,77.87816855517907,20
ACO,412,1508.682091292929,77.87816855517907,20
ACO,413,1508.682091292929,77.87816855517907,20
ACO,414,1508.682091292929,77.87816855517907,20
ACO,415,1508.682091292929,77.87816855517907,20
ACO,416,1508.682091292929,77.87816855517907,20
ACO,417,1508.682091292929,77.87816855517907,20
ACO,418,1508.682091292929,77.87816855517907,20
ACO,419,1508.682091292929,77.87816855517907,20
ACO,420,1508.682091292929,77.87816855517907,20
ACO,421,1508.682091292929,77.87816855517907,20
ACO,422,1508.682091292929,77.87816855517907,20
ACO,423,1508.682091292929,77.87816855517907,20
ACO,424,1508.682091292929,77.87816855517907,20
ACO,425,1508.682091292929,77.87816855517907,20
ACO,426,1508.682091292929,77.87816855517907,20
ACO,427,1508.682091292929,77.87816855517907,20
ACO,428,1508.682091292929,77.87816855517907,20
ACO,429,1508.682091292929,77.87816855517907,20
ACO,430,1508.682091292929,77.87816855517907,20
ACO,431,1508.682091292929,77.87816855517907,20
ACO,432,1508.682091292929,77.87816855517907,20
ACO,433,1508.682091292929,77.87816855517907,20
ACO,434,1508.682091292929,77.87816855517907,20
ACO,435,1507.8801752733386,77.81928196076873,20
ACO,436,1507.8801752733386,77.81928196076873,20
ACO,437,1507.8801752733386,77.81928196076873,20
ACO,438,1507.8801752733386,77.81928196076873,20
ACO,439,1507.8801752733386,77.81928196076873,20
ACO,440,1507.8801752733386,77.81928196076873,20
ACO,441,1507.8801752733386,77.81928196076873,20
ACO,442,1507.8801752733386,77.81928196076873,20
ACO,443,1507.8801752733386,77.81928196076873,20
ACO,444,1507.8801752733386,77.81928196076873,20
ACO,445,1507.8801752733386,77.81928196076873,20
ACO,446,1507.8801752733386,77.81928196076873,20
ACO,447,1507.8801752733386,77.81928196076873,20
ACO,448,1507.8801752733386,77.81928196076873,20
ACO,449,1507.8801752733386,77.81928196076873,20
ACO,450,1507.8801752733386,77.81928196076873,20
ACO,451,1507.8801752733386,77.81928196076873,20
ACO,452,1507.5395654452618,77.90938973400955,20
ACO,453,1507.5395654452618,77.90938973400955,20
ACO,454,1506.8540314484326,78.49053386485163,20
ACO,455,1506.8540314484326,78.49053386485163,20
ACO,456,1506.8540314484326,78.49053386485163,20
ACO,457,1506.8540314484326,78.49053386485163,20
ACO,458,1506.8540314484326,78.49053386485163,20
ACO,459,1506.8540314484326,78.49053386485163,20
ACO,460,1506.8540314484326,78.49053386485163,20
ACO,461,1506.8540314484326,78.49053386485163,20
ACO,462,1506.8540314484326,78.49053386485163,20
ACO,463,1506.8540314484326,78.49053386485163,20
ACO,464,1506.8540314484326,78.49053386485163,20
ACO,465,1506.8540314484326,78.49053386485163,20
ACO,466,1506.8540314484326,78.49053386485163,20
ACO,467,1506.8540314484326,78.49053386485163,20
ACO,468,1506.8540314484326,78.49053386485163,20
ACO,469,1506.8540314484326,78.49053386485163,20
ACO,470,1506.8540314484326,78.49053386485163,20
ACO,471,1506.8540314484326,78.49053386485163,20
ACO,472,1506.8540314484326,78.49053386485163,20
ACO,473,1506.8540314484326,78.49053386485163,20
ACO,474,1506.8540314484326,78.49053386485163,20
ACO,475,1506.8540314484326,78.49053386485163,20
ACO,476,1506.8540314484326,78.49053386485163,20
ACO,477,1506.8540314484326,78.49053386485163,20
ACO,478,1506.8540314484326,78.49053386485163,20
ACO,479,1506.8540314484326,78.49053386485163,20
ACO,480,1506.8540314484326,78.49053386485163,20
ACO,481,1506.8540314484326,78.49053386485163,20
ACO,482,1506.8540314484326,78.49053386485163,20
ACO,483,1506.8540314484326,78.49053386485163,20
ACO,484,1506.8540314484326,78.49053386485163,20
ACO,485,1506.8540314484326,78.49053386485163,20
ACO,486,1506.8540314484326,78.49053386485163,20
ACO,487,1506.8540314484326,78.49053386485163,20
ACO,488,1506.8540314484326,78.49053386485163,20
ACO,489,1506.8540314484326,78.49053386485163,20
ACO,490,1506.8540314484326,78.49053386485163,20
ACO,491,1506.8540314484326,78.49053386485163,20
ACO,492,1506.8540314484326,78.49053386485163,20
ACO,493,1506.8540314484326,78.49053386485163,20
ACO,494,1506.8540314484326,78.49053386485163,20
ACO,495,1506.8540314484326,78.49053386485163,20
ACO,496,1506.8540314484326,78.49053386485163,20
ACO,497,1506.8540314484326,78.49053386485163,20
ACO,498,1506.8540314484326,78.49053386485163,20
ACO,499,1506.8540314484326,78.49053386485163,20
ACO,500,1506.8540314484326,78.49053386485163,20
ACO,501,1506.8540314484326,78.49053386485163,20
ACO,502,1506.8540314484326,78.49053386485163,20
ACO,503,1506.8540314484326,78.49053386485163,20
ACO,504,1506.8540314484326,78.49053386485163,20
ACO,505,1506.8540314484326,78.49053386485163,20
ACO,506,1506.5838518380265,78.670560695189,20
ACO,507,1506.5838518380265,78.670560695189,20
ACO,508,1505.9012280804768,78.92892946286624,20
ACO,509,1505.9012280804768,78.92892946286624,20
ACO,510,1505.9012280804768,78.92892946286624,20
ACO,511,1505.9012280804768,78.92892946286624,20
ACO,512,1505.9012280804768,78.92892946286624,20
ACO,513,1505.9012280804768,78.92892946286624,20
ACO,514,1505.9012280804768,78.92892946286624,20
ACO,515,1505.9012280804768,78.92892946286624,20
ACO,516,1505.9012280804768,78.92892946286624,20
ACO,517,1505.9012280804768,78.92892946286624,20
ACO,518,1505.9012280804768,78.92892946286624,20
ACO,519,1505.9012280804768,78.92892946286624,20
ACO,520,1505.9012280804768,78.92892946286624,20
ACO,521,1505.9012280804768,78.92892946286624,20
ACO,522,1505.9012280804768,78.92892946286624,20
ACO,523,1505.9012280804768,78.92892946286624,20
ACO,524,1505.9012280804768,78.92892946286624,20
ACO,525,1505.9012280804768,78.92892946286624,20
ACO,526,1505.9012280804768,78.92892946286624,20
ACO,527,1505.9012280804768,78.92892946286624,20
ACO,528,1505.9012280804768,78.92892946286624,20
ACO,529,1505.9012280804768,78.92892946286624,20
ACO,530,1505.9012280804768,78.92892946286624,20
ACO,531,1505.9012280804768,78.92892946286624,20
ACO,532,1505.9012280804768,78.92892946286624,20
ACO,533,1505.9012280804768,78.92892946286624,20
ACO,534,1504.619249003327,80.32423153975675,20
ACO,535,1504.619249003327,80.32423153975675,20
ACO,536,1504.619249003327,80.32423153975675,20
ACO,537,1504.619249003327,80.32423153975675,20
ACO,538,1504.619249003327,80.32423153975675,20
ACO,539,1504.619249003327,80.32423153975675,20
ACO,540,1504.619249003327,80.32423153975675,20
ACO,541,1504.619249003327,80.32423153975675,20
ACO,542,1504.619249003327,80.32423153975675,20
ACO,543,1504.619249003327,80.32423153975675,20
ACO,544,1504.619249003327,80.32423153975675,20
ACO,545,1504.619249003327,80.32423153975675,20
ACO,546,1504.619249003327,80.32423153975675,20
ACO,547,1504.619249003327,80.32423153975675,20
ACO,548,1504.619249003327,80.32423153975675,20
ACO,549,1504.619249003327,80.32423153975675,20
ACO,550,1504.619249003327,80.32423153975675,20
ACO,551,1504.619249003327,80.32423153975675,20
ACO,552,1504.619249003327,80.32423153975675,20
ACO,553,1504.619249003327,80.32423153975675,20
ACO,554,1504.619249003327,80.32423153975675,20
ACO,555,1504.619249003327,80.32423153975675,20
ACO,556,1504.619249003327,80.32423153975675,20
ACO,557,1504.619249003327,80.32423153975675,20
ACO,558,1504.619249003327,80.32423153975675,20
ACO,559,1504.619249003327,80.32423153975675,20
ACO,560,1504.619249003327,80.32423153975675,20
ACO,561,1504.619249003327,80.32423153975675,20
ACO,562,1504.619249003327,80.32423153975675,20
ACO,563,1504.619249003327,80.32423153975675,20
ACO,564,1504.6126370206855,80.32618236921114,20
ACO,565,1504.6126370206855,80.32618236921114,20
ACO,566,1504.6126370206855,80.32618236921114,20
ACO,567,1504.6126370206855,80.32618236921114,20
ACO,568,1504.6126370206855,80.32618236921114,20
ACO,569,1504.6126370206855,80.32618236921114,20
ACO,570,1504.6126370206855,80.32618236921114,20
ACO,571,1504.6126370206855,80.32618236921114,20
ACO,572,1504.6126370206855,80.32618236921114,20
ACO,573,1504.6126370206855,80.32618236921114,20
ACO,574,1504.6126370206855,80.32618236921114,20
ACO,575,1504.6126370206855,80.32618236921114,20
ACO,576,1504.6126370206855,80.32618236921114,20
ACO,577,1504.6126370206855,80.32618236921114,20
ACO,578,1504.6126370206855,80.32618236921114,20
ACO,579,1504.6126370206855,80.32618236921114,20
ACO,580,1504.6126370206855,80.32618236921114,20
ACO,581,1504.6126370206855,80.32618236921114,20
ACO,582,1504.6126370206855,80.32618236921114,20
ACO,583,1504.6126370206855,80.32618236921114,20
ACO,584,1504.6126370206855,80.32618236921114,20
ACO,585,1504.6126370206855,80.32618236921114,20
ACO,586,1504.6126370206855,80.32618236921114,20
ACO,587,1504.6126370206855,80.32618236921114,20
ACO,588,1504.6126370206855,80.32618236921114,20
ACO,589,1504.6126370206855,80.32618236921114,20
ACO,590,1504.6126370206855,80.32618236921114,20
ACO,591,1504.6126370206855,80.32618236921114,20
ACO,592,1504.6126370206855,80.32618236921114,20
ACO,593,1504.6126370206855,80.32618236921114,20
ACO,594,1504.6126370206855,80.32618236921114,20
ACO,595,1504.6126370206855,80.32618236921114,20
ACO,596,1504.6126370206855,80.32618236921114,20
ACO,597,1504.6126370206855,80.32618236921114,20
ACO,598,1504.6126370206855,80.32618236921114,20
ACO,599,1504.6126370206855,80.32618236921114,20
ACO,600,1504.6126370206855,80.32618236921114,20
ACO,601,1504.6126370206855,80.32618236921114,20
ACO,602,1504.6126370206855,80.32618236921114,20
ACO,603,1504.6126370206855,80.32618236921114,20
ACO,604,1504.6126370206855,80.32618236921114,20
ACO,605,1504.6126370206855,80.32618236921114,20
ACO,606,1504.6126370206855,80.32618236921114,20
ACO,607,1504.6126370206855,80.32618236921114,20
ACO,608,1504.6126370206855,80.32618236921114,20
ACO,609,1504.6126370206855,80.32618236921114,20
ACO,610,1504.6126370206855,80.32618236921114,20
ACO,611,1504.6126370206855,80.32618236921114,20
ACO,612,1504.6126370206855,80.32618236921114,20
ACO,613,1504.6126370206855,80.32618236921114,20
ACO,614,1504.6126370206855,80.32618236921114,20
ACO,615,1504.6126370206855,80.32618236921114,20
ACO,616,1504.6126370206855,80.32618236921114,20
ACO,617,1504.6126370206855,80.32618236921114,20
ACO,618,1504.6126370206855,80.32618236921114,20
ACO,619,1504.6126370206855,80.32618236921114,20
ACO,620,1504.6126370206855,80.32618236921114,20
ACO,621,1504.6126370206855,80.32618236921114,20
ACO,622,1504.6126370206855,80.32618236921114,20
ACO,623,1504.6126370206855,80.32618236921114,20
ACO,624,1504.6126370206855,80.32618236921114,20
ACO,625,1504.6126370206855,80.32618236921114,20
ACO,626,1504.6126370206855,80.32618236921114,20
ACO,627,1504.6126370206855,80.32618236921114,20
ACO,628,1504.6126370206855,80.32618236921114,20
ACO,629,1504.6126370206855,80.32618236921114,20
ACO,630,1504.6126370206855,80.32618236921114,20
ACO,631,1504.6126370206855,80.32618236921114,20
ACO,632,1504.6126370206855,80.32618236921114,20
ACO,633,1504.6126370206855,80.32618236921114,20
ACO,634,1504.6126370206855,80.32618236921114,20
ACO,635,1504.6126370206855,80.32618236921114,20
ACO,636,1504.6126370206855,80.32618236921114,20
ACO,637,1504.6126370206855,80.32618236921114,20
ACO,638,1504.6126370206855,80.32618236921114,20
ACO,639,1504.6126370206855,80.32618236921114,20
ACO,640,1504.6126370206855,80.32618236921114,20
ACO,641,1504.6126370206855,80.32618236921114,20
ACO,642,1504.6126370206855,80.32618236921114,20
ACO,643,1504.6126370206855,80.32618236921114,20
